,station_id,stationname,date,daytype,rides
27747,40960,Pulaski-Orange,05/11/2018,W,"5,155"
28234,40960,Pulaski-Orange,05/28/2018,U,"2,129"
28298,40960,Pulaski-Orange,05/08/2018,W,"5,538"
28313,40960,Pulaski-Orange,04/07/2018,A,"2,072"
28431,40960,Pulaski-Orange,05/23/2018,W,"5,466"
28704,40960,Pulaski-Orange,04/08/2018,U,"1,334"
28753,40960,Pulaski-Orange,05/31/2018,W,"5,414"
28756,40960,Pulaski-Orange,05/30/2018,W,"5,231"
29111,40960,Pulaski-Orange,06/23/2018,A,"2,414"
29328,40960,Pulaski-Orange,05/24/2018,W,"5,518"
29468,40960,Pulaski-Orange,06/10/2018,U,"1,569"
29669,40960,Pulaski-Orange,04/11/2018,W,"5,512"
29776,40960,Pulaski-Orange,04/19/2018,W,"4,871"
29867,40960,Pulaski-Orange,04/06/2018,W,"4,907"
29922,40960,Pulaski-Orange,04/26/2018,W,"5,460"
29948,40960,Pulaski-Orange,06/18/2018,W,"5,060"
30060,40960,Pulaski-Orange,05/09/2018,W,"5,334"
30128,40960,Pulaski-Orange,06/06/2018,W,"5,500"
30201,40960,Pulaski-Orange,05/20/2018,U,"1,519"
30244,40960,Pulaski-Orange,04/15/2018,U,"1,235"
30386,40960,Pulaski-Orange,06/03/2018,U,"1,767"
30533,40960,Pulaski-Orange,06/07/2018,W,"5,513"
33357,40960,Pulaski-Orange,07/01/2018,U,"1,620"
33358,40960,Pulaski-Orange,07/02/2018,W,"4,533"
33359,40960,Pulaski-Orange,07/03/2018,W,"4,580"
33360,40960,Pulaski-Orange,07/04/2018,U,"2,039"
33361,40960,Pulaski-Orange,07/05/2018,W,"3,858"
33362,40960,Pulaski-Orange,07/06/2018,W,"4,498"
33363,40960,Pulaski-Orange,07/07/2018,A,"2,441"
33364,40960,Pulaski-Orange,07/08/2018,U,"1,809"
33365,40960,Pulaski-Orange,07/09/2018,W,"4,675"
33366,40960,Pulaski-Orange,07/10/2018,W,"4,838"
33367,40960,Pulaski-Orange,07/11/2018,W,"5,089"
33368,40960,Pulaski-Orange,07/12/2018,W,"5,165"
33369,40960,Pulaski-Orange,07/13/2018,W,"5,068"
33370,40960,Pulaski-Orange,07/14/2018,A,"2,435"
33371,40960,Pulaski-Orange,07/15/2018,U,"2,113"
33372,40960,Pulaski-Orange,07/16/2018,W,"4,618"
33373,40960,Pulaski-Orange,07/17/2018,W,"4,890"
33374,40960,Pulaski-Orange,07/18/2018,W,"4,910"
33375,40960,Pulaski-Orange,07/19/2018,W,"4,999"
33376,40960,Pulaski-Orange,07/20/2018,W,"4,518"
33377,40960,Pulaski-Orange,07/21/2018,A,"2,268"
33378,40960,Pulaski-Orange,07/22/2018,U,"1,638"
33379,40960,Pulaski-Orange,07/23/2018,W,"4,838"
33380,40960,Pulaski-Orange,07/24/2018,W,"5,042"
33381,40960,Pulaski-Orange,07/25/2018,W,"5,171"
33382,40960,Pulaski-Orange,07/26/2018,W,"5,087"
33383,40960,Pulaski-Orange,07/27/2018,W,"4,832"
33384,40960,Pulaski-Orange,07/28/2018,A,"2,389"
33385,40960,Pulaski-Orange,07/29/2018,U,"1,849"
33386,40960,Pulaski-Orange,07/30/2018,W,"4,658"
33387,40960,Pulaski-Orange,07/31/2018,W,"4,777"
37831,40960,Pulaski-Orange,08/01/2018,W,"5,045"
37832,40960,Pulaski-Orange,08/02/2018,W,"5,471"
37833,40960,Pulaski-Orange,08/03/2018,W,"5,246"
37834,40960,Pulaski-Orange,08/04/2018,A,"2,723"
37835,40960,Pulaski-Orange,08/05/2018,U,"2,249"
37836,40960,Pulaski-Orange,08/06/2018,W,"4,322"
37837,40960,Pulaski-Orange,08/07/2018,W,"4,633"
37838,40960,Pulaski-Orange,08/08/2018,W,"4,858"
37839,40960,Pulaski-Orange,08/09/2018,W,"4,845"
37840,40960,Pulaski-Orange,08/10/2018,W,"4,845"
37841,40960,Pulaski-Orange,08/11/2018,A,"2,521"
37842,40960,Pulaski-Orange,08/12/2018,U,"1,822"
37843,40960,Pulaski-Orange,08/13/2018,W,"4,406"
37844,40960,Pulaski-Orange,08/14/2018,W,"4,858"
37845,40960,Pulaski-Orange,08/15/2018,W,"4,693"
37846,40960,Pulaski-Orange,08/16/2018,W,"4,719"
37847,40960,Pulaski-Orange,08/17/2018,W,"4,414"
37848,40960,Pulaski-Orange,08/18/2018,A,"2,486"
37849,40960,Pulaski-Orange,08/19/2018,U,"1,972"
37850,40960,Pulaski-Orange,08/20/2018,W,"4,270"
37851,40960,Pulaski-Orange,08/21/2018,W,"4,569"
37852,40960,Pulaski-Orange,08/22/2018,W,"5,027"
37853,40960,Pulaski-Orange,08/23/2018,W,"4,806"
37854,40960,Pulaski-Orange,08/24/2018,W,"4,433"
37855,40960,Pulaski-Orange,08/25/2018,A,"2,359"
37856,40960,Pulaski-Orange,08/26/2018,U,"1,750"
37857,40960,Pulaski-Orange,08/27/2018,W,"4,875"
37858,40960,Pulaski-Orange,08/28/2018,W,"5,360"
37859,40960,Pulaski-Orange,08/29/2018,W,"5,267"
37860,40960,Pulaski-Orange,08/30/2018,W,"5,424"
37861,40960,Pulaski-Orange,08/31/2018,W,"4,887"
