,station_id,stationname,date,daytype,rides
27451,40790,Monroe+Dearborn,06/23/2018,A,"2,298"
27508,40790,Monroe+Dearborn,06/30/2018,A,"3,025"
27523,40790,Monroe+Dearborn,06/22/2018,W,"8,163"
27549,40790,Monroe+Dearborn,05/17/2018,W,"8,718"
27699,40790,Monroe+Dearborn,04/16/2018,W,"8,187"
27724,40790,Monroe+Dearborn,04/02/2018,W,"8,014"
27733,40790,Monroe+Dearborn,05/26/2018,A,"2,743"
27757,40790,Monroe+Dearborn,05/23/2018,W,"8,580"
27917,40790,Monroe+Dearborn,05/22/2018,W,"8,389"
28176,40790,Monroe+Dearborn,04/14/2018,A,"2,103"
28183,40790,Monroe+Dearborn,05/20/2018,U,"1,608"
28297,40790,Monroe+Dearborn,05/06/2018,U,"1,795"
28319,40790,Monroe+Dearborn,05/10/2018,W,"8,824"
28688,40790,Monroe+Dearborn,04/23/2018,W,"8,230"
28727,40790,Monroe+Dearborn,05/16/2018,W,"8,441"
28728,40790,Monroe+Dearborn,06/11/2018,W,"8,831"
28769,40790,Monroe+Dearborn,06/15/2018,W,"8,054"
29077,40790,Monroe+Dearborn,04/19/2018,W,"8,864"
29088,40790,Monroe+Dearborn,06/25/2018,W,"8,375"
29260,40790,Monroe+Dearborn,05/12/2018,A,"2,274"
29343,40790,Monroe+Dearborn,06/21/2018,W,"8,509"
29599,40790,Monroe+Dearborn,05/19/2018,A,"2,192"
29601,40790,Monroe+Dearborn,04/21/2018,A,"2,244"
29656,40790,Monroe+Dearborn,06/04/2018,W,"8,415"
29733,40790,Monroe+Dearborn,06/06/2018,W,"8,408"
30121,40790,Monroe+Dearborn,04/06/2018,W,"8,335"
30322,40790,Monroe+Dearborn,04/13/2018,W,"8,277"
30388,40790,Monroe+Dearborn,04/01/2018,U,"1,593"
30444,40790,Monroe+Dearborn,06/17/2018,U,"1,885"
32892,40790,Monroe+Dearborn,07/01/2018,U,"1,839"
32893,40790,Monroe+Dearborn,07/02/2018,W,"8,020"
32894,40790,Monroe+Dearborn,07/03/2018,W,"7,576"
32895,40790,Monroe+Dearborn,07/04/2018,U,"1,858"
32896,40790,Monroe+Dearborn,07/05/2018,W,"6,905"
32897,40790,Monroe+Dearborn,07/06/2018,W,"7,286"
32898,40790,Monroe+Dearborn,07/07/2018,A,"2,479"
32899,40790,Monroe+Dearborn,07/08/2018,U,"2,001"
32900,40790,Monroe+Dearborn,07/09/2018,W,"8,483"
32901,40790,Monroe+Dearborn,07/10/2018,W,"8,452"
32902,40790,Monroe+Dearborn,07/11/2018,W,"8,742"
32903,40790,Monroe+Dearborn,07/12/2018,W,"9,404"
32904,40790,Monroe+Dearborn,07/13/2018,W,"8,872"
32905,40790,Monroe+Dearborn,07/14/2018,A,"2,842"
32906,40790,Monroe+Dearborn,07/15/2018,U,"2,403"
32907,40790,Monroe+Dearborn,07/16/2018,W,"8,174"
32908,40790,Monroe+Dearborn,07/17/2018,W,"8,598"
32909,40790,Monroe+Dearborn,07/18/2018,W,"8,528"
32910,40790,Monroe+Dearborn,07/19/2018,W,"9,068"
32911,40790,Monroe+Dearborn,07/20/2018,W,"8,146"
32912,40790,Monroe+Dearborn,07/21/2018,A,"2,402"
32913,40790,Monroe+Dearborn,07/22/2018,U,"2,140"
32914,40790,Monroe+Dearborn,07/23/2018,W,"8,331"
32915,40790,Monroe+Dearborn,07/24/2018,W,"8,571"
32916,40790,Monroe+Dearborn,07/25/2018,W,"8,532"
32917,40790,Monroe+Dearborn,07/26/2018,W,"8,804"
32918,40790,Monroe+Dearborn,07/27/2018,W,"8,090"
32919,40790,Monroe+Dearborn,07/28/2018,A,"2,417"
32920,40790,Monroe+Dearborn,07/29/2018,U,"2,077"
32921,40790,Monroe+Dearborn,07/30/2018,W,"8,331"
32922,40790,Monroe+Dearborn,07/31/2018,W,"8,554"
37366,40790,Monroe+Dearborn,08/01/2018,W,"8,676"
37367,40790,Monroe+Dearborn,08/02/2018,W,"10,108"
37368,40790,Monroe+Dearborn,08/03/2018,W,"8,787"
37369,40790,Monroe+Dearborn,08/04/2018,A,"3,688"
37370,40790,Monroe+Dearborn,08/05/2018,U,"3,297"
37371,40790,Monroe+Dearborn,08/06/2018,W,"8,296"
